NAME (groups),NAME,FACLNBR,PAYER (groups),Observation,Surgical,NICU,Stays,Days,YEAR
Other,POINCIANA MEDICAL CENTER,23960111,Medicaid Managed Care,No Observation,Surgical,Non-NICU,1,0,2021
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level I,2,4,2016
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level I,1,2,2017
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level I,7,16,2018
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level I,5,11,2019
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level III,1,0,2017
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Commercial Health Insurance,No Observation,Non-Surgical,Non-NICU,1,2,2017
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Commercial Health Insurance,No Observation,Surgical,Non-NICU,1,2,2020
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level I,26,48,2016
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level I,15,29,2017
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level I,15,32,2018
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level I,25,67,2019
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level I,6,13,2020
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level III,9,24,2017
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Medicaid Fee-for-Service,No Observation,Non-Surgical,Non-NICU,1,1,2019
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Medicaid Fee-for-Service,Observation,Non-Surgical,NICU Level I,1,2,2017
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level I,92,183,2016
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level I,67,149,2017
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level I,83,168,2018
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level I,82,208,2019
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level I,16,35,2020
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level III,11,35,2017
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,7,19,2016
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,8,18,2017
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,6,11,2018
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Medicaid Managed Care,Observation,Non-Surgical,NICU Level I,1,1,2016
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Medicaid Managed Care,Observation,Non-Surgical,NICU Level I,1,0,2018
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Medicaid Managed Care,Observation,Non-Surgical,NICU Level I,1,2,2019
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Medicaid Managed Care,Observation,Non-Surgical,Non-NICU,4,9,2016
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Medicaid Managed Care,Observation,Non-Surgical,Non-NICU,1,1,2018
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Non-Payment,No Observation,Non-Surgical,NICU Level I,1,1,2016
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Non-Payment,No Observation,Non-Surgical,NICU Level I,1,0,2017
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Self Pay,No Observation,Non-Surgical,NICU Level I,1,3,2016
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Self Pay,No Observation,Non-Surgical,NICU Level I,2,4,2017
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Self Pay,No Observation,Non-Surgical,NICU Level I,2,5,2019
Other,PUTNAM COMMUNITY MEDICAL CENTER,100232,Self Pay,Observation,Non-Surgical,Non-NICU,1,3,2017
Other,RAULERSON HOSPITAL,100252,Commercial Health Insurance,No Observation,Non-Surgical,Non-NICU,1,3,2021
Other,RAULERSON HOSPITAL,100252,Commercial Health Insurance,No Observation,Surgical,Non-NICU,1,2,2017
Other,RAULERSON HOSPITAL,100252,Commercial Health Insurance,No Observation,Surgical,Non-NICU,1,0,2018
Other,RAULERSON HOSPITAL,100252,Commercial Health Insurance,No Observation,Surgical,Non-NICU,1,1,2019
Other,RAULERSON HOSPITAL,100252,Commercial Health Insurance,Observation,Surgical,Non-NICU,1,1,2021
Other,RAULERSON HOSPITAL,100252,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,1,0,2017
Other,RAULERSON HOSPITAL,100252,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,1,0,2018
Other,RAULERSON HOSPITAL,100252,Medicaid Managed Care,No Observation,Surgical,Non-NICU,1,1,2016
Other,RAULERSON HOSPITAL,100252,Medicaid Managed Care,No Observation,Surgical,Non-NICU,1,2,2018
Other,RAULERSON HOSPITAL,100252,Medicaid Managed Care,No Observation,Surgical,Non-NICU,1,5,2019
Other,RAULERSON HOSPITAL,100252,Medicaid Managed Care,No Observation,Surgical,Non-NICU,2,5,2021
Other,RAULERSON HOSPITAL,100252,Non-Payment,No Observation,Surgical,Non-NICU,1,1,2020
Other,RAULERSON HOSPITAL,100252,Other State/Local Government,No Observation,Non-Surgical,Non-NICU,1,3,2016
Other,RAULERSON HOSPITAL,100252,Self Pay,No Observation,Non-Surgical,Non-NICU,1,2,2016
Other,RAULERSON HOSPITAL,100252,Self Pay,No Observation,Non-Surgical,Non-NICU,1,1,2019
Other,RAULERSON HOSPITAL,100252,Self Pay,No Observation,Surgical,Non-NICU,1,2,2016
Other,RAULERSON HOSPITAL,100252,Self Pay,No Observation,Surgical,Non-NICU,2,8,2019
Other,RAULERSON HOSPITAL,100252,Self Pay,Observation,Surgical,Non-NICU,1,1,2018
Other,RAULERSON HOSPITAL,100252,Self Pay,Observation,Surgical,Non-NICU,1,1,2019
Other,RAULERSON HOSPITAL,100252,TriCare or Other Federal Government,No Observation,Surgical,Non-NICU,1,4,2016
Other,RAULERSON HOSPITAL,100252,TriCare or Other Federal Government,No Observation,Surgical,Non-NICU,1,3,2018
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Commercial Health Insurance,No Observation,Non-Surgical,Non-NICU,7,20,2016
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Commercial Health Insurance,No Observation,Non-Surgical,Non-NICU,1,2,2017
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Commercial Health Insurance,No Observation,Non-Surgical,Non-NICU,2,1,2018
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Commercial Health Insurance,No Observation,Non-Surgical,Non-NICU,8,7,2019
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Commercial Health Insurance,No Observation,Non-Surgical,Non-NICU,9,25,2020
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Commercial Health Insurance,No Observation,Non-Surgical,Non-NICU,4,7,2021
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Commercial Health Insurance,No Observation,Surgical,Non-NICU,8,41,2016
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Commercial Health Insurance,No Observation,Surgical,Non-NICU,2,5,2017
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Commercial Health Insurance,No Observation,Surgical,Non-NICU,4,22,2018
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Commercial Health Insurance,No Observation,Surgical,Non-NICU,3,12,2019
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Commercial Health Insurance,No Observation,Surgical,Non-NICU,2,11,2020
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Commercial Health Insurance,Observation,Non-Surgical,Non-NICU,1,0,2020
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Commercial Health Insurance,Observation,Surgical,Non-NICU,1,0,2019
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Kidcare,No Observation,Surgical,Non-NICU,1,4,2018
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Medicaid Fee-for-Service,No Observation,Non-Surgical,Non-NICU,1,3,2017
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Medicaid Fee-for-Service,No Observation,Surgical,Non-NICU,2,5,2021
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,3,7,2016
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,4,11,2017
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,2,4,2018
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,3,13,2019
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,3,3,2020
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,3,2,2021
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Medicaid Managed Care,No Observation,Surgical,Non-NICU,5,56,2016
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Medicaid Managed Care,No Observation,Surgical,Non-NICU,2,7,2017
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Medicaid Managed Care,No Observation,Surgical,Non-NICU,2,24,2019
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Medicaid Managed Care,No Observation,Surgical,Non-NICU,1,7,2020
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Medicaid Managed Care,No Observation,Surgical,Non-NICU,4,20,2021
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Other State/Local Government,No Observation,Non-Surgical,Non-NICU,1,2,2017
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Other State/Local Government,No Observation,Non-Surgical,Non-NICU,2,4,2021
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Other State/Local Government,No Observation,Surgical,Non-NICU,1,1,2018
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Other State/Local Government,No Observation,Surgical,Non-NICU,1,3,2021
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Self Pay,No Observation,Non-Surgical,Non-NICU,1,3,2017
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,TriCare or Other Federal Government,No Observation,Surgical,Non-NICU,1,3,2017
Other,REGIONAL MEDICAL CENTER BAYONET POINT,100256,Workers' Compensation,No Observation,Non-Surgical,Non-NICU,1,0,2020
Other,RIVER POINT BEHAVIORAL HEALTH,104016,Commercial Health Insurance,No Observation,Non-Surgical,Non-NICU,1,2,2018
Other,RIVER POINT BEHAVIORAL HEALTH,104016,Commercial Health Insurance,No Observation,Non-Surgical,Non-NICU,1,4,2021
Other,RIVER POINT BEHAVIORAL HEALTH,104016,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,4,27,2018
Other,RIVER POINT BEHAVIORAL HEALTH,104016,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,1,1,2021
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level I,7,14,2016
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level I,8,17,2017
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level I,11,22,2018
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level I,8,19,2019
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level I,7,17,2020
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level I,63,115,2021
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level II,3,59,2016
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Commercial Health Insurance,No Observation,Non-Surgical,Non-NICU,6,16,2016
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Commercial Health Insurance,No Observation,Surgical,Non-NICU,1,1,2016
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Commercial Health Insurance,Observation,Non-Surgical,NICU Level I,13,27,2018
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Commercial Health Insurance,Observation,Non-Surgical,NICU Level I,45,98,2019
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Commercial Health Insurance,Observation,Non-Surgical,NICU Level I,51,108,2020
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Commercial Health Insurance,Observation,Non-Surgical,NICU Level I,36,75,2021
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level I,16,42,2016
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level I,7,12,2017
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level I,11,11,2018
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level I,7,13,2019
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level I,5,8,2020
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level I,46,95,2021
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level II,5,58,2016
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicaid Fee-for-Service,No Observation,Non-Surgical,Non-NICU,2,4,2016
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicaid Fee-for-Service,No Observation,Surgical,Non-NICU,1,5,2016
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicaid Fee-for-Service,Observation,Non-Surgical,NICU Level I,8,13,2018
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicaid Fee-for-Service,Observation,Non-Surgical,NICU Level I,34,70,2019
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicaid Fee-for-Service,Observation,Non-Surgical,NICU Level I,45,110,2020
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicaid Fee-for-Service,Observation,Non-Surgical,NICU Level I,29,65,2021
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level I,25,46,2016
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level I,50,108,2017
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level I,41,75,2018
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level I,16,31,2019
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level I,17,39,2020
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level I,92,170,2021
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level II,18,155,2016
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,35,64,2016
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,8,19,2017
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,5,12,2018
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicaid Managed Care,No Observation,Surgical,Non-NICU,5,7,2016
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicaid Managed Care,Observation,Non-Surgical,NICU Level I,42,107,2018
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicaid Managed Care,Observation,Non-Surgical,NICU Level I,123,297,2019
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicaid Managed Care,Observation,Non-Surgical,NICU Level I,135,317,2020
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicaid Managed Care,Observation,Non-Surgical,NICU Level I,73,153,2021
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicaid Managed Care,Observation,Non-Surgical,Non-NICU,2,5,2018
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicare Managed Care,No Observation,Non-Surgical,NICU Level I,2,1,2018
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicare Managed Care,No Observation,Non-Surgical,NICU Level I,2,4,2019
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicare Managed Care,No Observation,Non-Surgical,NICU Level I,1,2,2020
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicare Managed Care,No Observation,Non-Surgical,NICU Level I,27,51,2021
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicare Managed Care,Observation,Non-Surgical,NICU Level I,2,4,2018
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicare Managed Care,Observation,Non-Surgical,NICU Level I,14,30,2019
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicare Managed Care,Observation,Non-Surgical,NICU Level I,16,42,2020
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Medicare Managed Care,Observation,Non-Surgical,NICU Level I,19,36,2021
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Other State/Local Government,Observation,Non-Surgical,NICU Level I,1,2,2019
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Other State/Local Government,Observation,Non-Surgical,NICU Level I,1,2,2020
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Self Pay,No Observation,Non-Surgical,NICU Level I,1,1,2017
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Self Pay,No Observation,Non-Surgical,NICU Level I,4,6,2018
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Self Pay,No Observation,Non-Surgical,NICU Level I,2,3,2020
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Self Pay,No Observation,Non-Surgical,NICU Level I,6,12,2021
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Self Pay,No Observation,Non-Surgical,Non-NICU,2,6,2016
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Self Pay,No Observation,Non-Surgical,Non-NICU,1,1,2018
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Self Pay,Observation,Non-Surgical,NICU Level I,3,4,2018
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Self Pay,Observation,Non-Surgical,NICU Level I,8,19,2019
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Self Pay,Observation,Non-Surgical,NICU Level I,5,11,2020
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,Self Pay,Observation,Non-Surgical,NICU Level I,4,6,2021
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,TriCare or Other Federal Government,No Observation,Non-Surgical,NICU Level I,1,1,2016
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,TriCare or Other Federal Government,No Observation,Non-Surgical,NICU Level I,2,5,2020
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,TriCare or Other Federal Government,No Observation,Non-Surgical,NICU Level I,13,23,2021
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,TriCare or Other Federal Government,No Observation,Non-Surgical,NICU Level II,2,12,2016
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,TriCare or Other Federal Government,No Observation,Non-Surgical,Non-NICU,1,2,2016
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,TriCare or Other Federal Government,Observation,Non-Surgical,NICU Level I,4,13,2019
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,TriCare or Other Federal Government,Observation,Non-Surgical,NICU Level I,11,28,2020
Other,ROCKLEDGE REGIONAL MEDICAL CENTER,100092,TriCare or Other Federal Government,Observation,Non-Surgical,NICU Level I,5,10,2021
Other,SANTA ROSA MEDICAL CENTER,100124,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level I,7,17,2016
Other,SANTA ROSA MEDICAL CENTER,100124,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level I,7,15,2017
Other,SANTA ROSA MEDICAL CENTER,100124,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level I,20,36,2018
Other,SANTA ROSA MEDICAL CENTER,100124,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level I,31,69,2019
Other,SANTA ROSA MEDICAL CENTER,100124,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level I,26,47,2020
Other,SANTA ROSA MEDICAL CENTER,100124,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level I,21,25,2021
