Hospital,MDC,MSDRG,YEAR,IsGrandTotalRowTotal,CountSYS_RECID
"MEMORIAL REGIONAL HOSPITAL","MDC 08","480",2022,False,14
"ADVENTHEALTH ORLANDO","MDC 08","457",2022,False,17
"UF HEALTH SHANDS HOSPITAL","MDC 08","457",2022,False,14
"MEMORIAL REGIONAL HOSPITAL","MDC 08","457",2022,False,16
"MEMORIAL REGIONAL HOSPITAL","MDC 08","517",2022,False,32
"ARNOLD PALMER MEDICAL CENTER","MDC 08","517",2022,False,26
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","517",2022,False,24
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","517",2022,False,44
"ARNOLD PALMER MEDICAL CENTER","MDC 08","516",2022,False,14
"ARNOLD PALMER MEDICAL CENTER","MDC 08","458",2022,False,29
"ARNOLD PALMER MEDICAL CENTER","MDC 08","457",2022,False,13
"HEALTHPARK MEDICAL CENTER","MDC 08","457",2022,False,14
"ST MARY'S MEDICAL CENTER","MDC 08","502",2022,False,14
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","481",2022,False,19
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","481",2022,False,24
"HEALTHPARK MEDICAL CENTER","MDC 08","458",2022,False,17
"ARNOLD PALMER MEDICAL CENTER","MDC 08","493",2022,False,18
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","493",2022,False,15
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","545",2022,False,14
"MEMORIAL REGIONAL HOSPITAL","MDC 08","546",2022,False,26
"ARNOLD PALMER MEDICAL CENTER","MDC 08","547",2022,False,31
"MEMORIAL REGIONAL HOSPITAL","MDC 08","547",2022,False,14
"ST JOSEPHS HOSPITAL","MDC 08","546",2022,False,14
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","456",2022,False,15
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","480",2022,False,13
"ADVENTHEALTH ORLANDO","MDC 08","547",2021,False,13
"ADVENTHEALTH ORLANDO","MDC 08","558",2020,False,15
"UF HEALTH SHANDS HOSPITAL","MDC 08","546",2020,False,23
"UF HEALTH SHANDS HOSPITAL","MDC 08","501",2020,False,14
"ST MARY'S MEDICAL CENTER","MDC 08","563",2020,False,18
"ST MARY'S MEDICAL CENTER","MDC 08","552",2020,False,16
"UF HEALTH SHANDS HOSPITAL","MDC 08","552",2020,False,15
"UF HEALTH SHANDS HOSPITAL","MDC 08","563",2020,False,22
"UF HEALTH SHANDS HOSPITAL","MDC 08","547",2020,False,17
"ARNOLD PALMER MEDICAL CENTER","MDC 08","558",2020,False,16
"MEMORIAL REGIONAL HOSPITAL","MDC 08","547",2020,False,15
"ARNOLD PALMER MEDICAL CENTER","MDC 08","552",2020,False,14
"TAMPA GENERAL HOSPITAL","MDC 08","457",2020,False,30
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","457",2020,False,28
"ST MARY'S MEDICAL CENTER","MDC 08","458",2020,False,20
"ST MARY'S MEDICAL CENTER","MDC 08","457",2020,False,27
"ST MARY'S MEDICAL CENTER","MDC 08","481",2020,False,100
"ARNOLD PALMER MEDICAL CENTER","MDC 08","517",2020,False,39
"HEALTHPARK MEDICAL CENTER","MDC 08","458",2020,False,17
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","456",2020,False,22
"UF HEALTH SHANDS HOSPITAL","MDC 08","457",2020,False,20
"ADVENTHEALTH ORLANDO","MDC 08","457",2020,False,20
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","480",2020,False,21
"MEMORIAL REGIONAL HOSPITAL","MDC 08","458",2020,False,28
"ARNOLD PALMER MEDICAL CENTER","MDC 08","516",2020,False,13
"MEMORIAL REGIONAL HOSPITAL","MDC 08","517",2020,False,19
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","481",2020,False,23
"ST MARY'S MEDICAL CENTER","MDC 08","517",2020,False,18
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","517",2020,False,45
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","516",2020,False,13
"ARNOLD PALMER MEDICAL CENTER","MDC 08","481",2020,False,18
"ST MARY'S MEDICAL CENTER","MDC 08","502",2020,False,23
"ST MARY'S MEDICAL CENTER","MDC 08","493",2020,False,47
"ARNOLD PALMER MEDICAL CENTER","MDC 08","457",2020,False,13
"ST MARY'S MEDICAL CENTER","MDC 08","489",2020,False,17
"ARNOLD PALMER MEDICAL CENTER","MDC 08","458",2020,False,34
"TAMPA GENERAL HOSPITAL","MDC 08","481",2020,False,18
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","458",2020,False,83
"UF HEALTH SHANDS HOSPITAL","MDC 08","493",2020,False,15
"UF HEALTH SHANDS HOSPITAL","MDC 08","481",2020,False,15
"UF HEALTH SHANDS HOSPITAL","MDC 08","534",2020,False,18
"MEMORIAL REGIONAL HOSPITAL","MDC 08","546",2020,False,22
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","546",2020,False,14
"ST JOSEPHS HOSPITAL","MDC 08","558",2018,False,21
"UF HEALTH SHANDS HOSPITAL","MDC 08","547",2018,False,32
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","547",2018,False,25
"MEMORIAL REGIONAL HOSPITAL","MDC 08","558",2018,False,21
"UF HEALTH SHANDS HOSPITAL","MDC 08","546",2018,False,42
"ST JOSEPHS HOSPITAL","MDC 08","534",2018,False,14
"UF HEALTH SHANDS HOSPITAL","MDC 08","552",2018,False,14
"ARNOLD PALMER MEDICAL CENTER","MDC 08","556",2018,False,20
"ARNOLD PALMER MEDICAL CENTER","MDC 08","558",2018,False,17
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","558",2018,False,27
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","552",2018,False,17
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","556",2018,False,16
"UF HEALTH SHANDS HOSPITAL","MDC 08","563",2018,False,25
"ST JOSEPHS HOSPITAL","MDC 08","556",2018,False,13
"MEMORIAL REGIONAL HOSPITAL","MDC 08","546",2018,False,16
"UF HEALTH SHANDS HOSPITAL","MDC 08","558",2018,False,16
"ADVENTHEALTH ORLANDO","MDC 08","558",2018,False,13
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","563",2018,False,17
"HEALTHPARK MEDICAL CENTER","MDC 08","558",2018,False,14
"BROWARD HEALTH MEDICAL CENTER","MDC 08","547",2018,False,14
"ST MARY'S MEDICAL CENTER","MDC 08","563",2018,False,35
"ARNOLD PALMER MEDICAL CENTER","MDC 08","552",2018,False,17
"ARNOLD PALMER MEDICAL CENTER","MDC 08","563",2018,False,19
"UF HEALTH SHANDS HOSPITAL","MDC 08","501",2018,False,18
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","560",2018,False,13
"ARNOLD PALMER MEDICAL CENTER","MDC 08","534",2018,False,16
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","516",2018,False,14
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","481",2018,False,19
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","517",2018,False,41
"MEMORIAL REGIONAL HOSPITAL","MDC 08","516",2018,False,18
"ST JOSEPHS HOSPITAL","MDC 08","481",2018,False,18
"ST MARY'S MEDICAL CENTER","MDC 08","493",2018,False,21
"ARNOLD PALMER MEDICAL CENTER","MDC 08","457",2018,False,21
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","458",2018,False,48
"ST JOSEPHS HOSPITAL","MDC 08","457",2018,False,20
"ST MARY'S MEDICAL CENTER","MDC 08","481",2018,False,62
"UF HEALTH SHANDS HOSPITAL","MDC 08","458",2018,False,20
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","480",2018,False,22
"ADVENTHEALTH ORLANDO","MDC 08","457",2018,False,17
"ST MARY'S MEDICAL CENTER","MDC 08","512",2018,False,19
"ADVENTHEALTH ORLANDO","MDC 08","458",2018,False,14
"ARNOLD PALMER MEDICAL CENTER","MDC 08","516",2018,False,18
"ST MARY'S MEDICAL CENTER","MDC 08","458",2018,False,16
"ST MARY'S MEDICAL CENTER","MDC 08","488",2018,False,13
"UF HEALTH SHANDS HOSPITAL","MDC 08","457",2018,False,14
"ARNOLD PALMER MEDICAL CENTER","MDC 08","517",2018,False,26
"ARNOLD PALMER MEDICAL CENTER","MDC 08","458",2018,False,58
"ST JOSEPHS HOSPITAL","MDC 08","458",2018,False,35
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","457",2018,False,30
"ST JOSEPHS HOSPITAL","MDC 08","517",2018,False,22
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","512",2018,False,17
"MEMORIAL REGIONAL HOSPITAL","MDC 08","458",2018,False,45
"ST MARY'S MEDICAL CENTER","MDC 08","489",2018,False,18
"MEMORIAL REGIONAL HOSPITAL","MDC 08","517",2018,False,36
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","458",2018,False,68
"ST MARY'S MEDICAL CENTER","MDC 08","502",2018,False,13
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","481",2018,False,26
"ARNOLD PALMER MEDICAL CENTER","MDC 08","481",2018,False,24
"ST JOSEPHS HOSPITAL","MDC 08","512",2018,False,14
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","517",2018,False,17
"MEMORIAL REGIONAL HOSPITAL","MDC 08","547",2018,False,17
"UF HEALTH SHANDS HOSPITAL","MDC 08","552",2017,False,26
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 08","558",2017,False,27
"ST JOSEPHS HOSPITAL","MDC 08","558",2017,False,23
"UF HEALTH SHANDS HOSPITAL","MDC 08","547",2017,False,40
"ARNOLD PALMER MEDICAL CENTER","MDC 08","547",2017,False,13
"UF HEALTH SHANDS HOSPITAL","MDC 08","546",2017,False,53
"UF HEALTH SHANDS HOSPITAL","MDC 08","558",2017,False,13
"ARNOLD PALMER MEDICAL CENTER","MDC 08","563",2017,False,17
"ASCENSION SACRED HEART PENSACOLA","MDC 08","547",2017,False,13
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","547",2017,False,14
"ADVENTHEALTH ORLANDO","MDC 08","558",2017,False,16
"ARNOLD PALMER MEDICAL CENTER","MDC 08","552",2017,False,19
"ASCENSION SACRED HEART PENSACOLA","MDC 08","563",2017,False,13
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 08","563",2017,False,14
"UF HEALTH SHANDS HOSPITAL","MDC 08","563",2017,False,28
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","546",2017,False,14
"BROWARD HEALTH MEDICAL CENTER","MDC 08","547",2017,False,14
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 08","566",2017,False,13
"ST JOSEPHS HOSPITAL","MDC 08","552",2017,False,19
"JACKSON MEMORIAL HOSPITAL","MDC 08","563",2017,False,16
"ST MARY'S MEDICAL CENTER","MDC 08","563",2017,False,54
"ST JOSEPHS HOSPITAL","MDC 08","563",2017,False,18
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 08","552",2017,False,18
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 08","547",2017,False,24
"ADVENTHEALTH ORLANDO","MDC 08","547",2017,False,16
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 08","540",2017,False,15
"MEMORIAL REGIONAL HOSPITAL","MDC 08","547",2017,False,18
"ST JOSEPHS HOSPITAL","MDC 08","547",2017,False,15
"ST MARY'S MEDICAL CENTER","MDC 08","547",2017,False,16
"ST MARY'S MEDICAL CENTER","MDC 08","493",2017,False,22
"UF HEALTH SHANDS HOSPITAL","MDC 08","457",2017,False,18
"ARNOLD PALMER MEDICAL CENTER","MDC 08","517",2017,False,31
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 08","517",2017,False,34
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","458",2017,False,45
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 08","458",2017,False,40
"MEMORIAL REGIONAL HOSPITAL","MDC 08","501",2017,False,13
"ARNOLD PALMER MEDICAL CENTER","MDC 08","458",2017,False,43
"ARNOLD PALMER MEDICAL CENTER","MDC 08","502",2017,False,14
"ADVENTHEALTH ORLANDO","MDC 08","458",2017,False,19
"ST MARY'S MEDICAL CENTER","MDC 08","481",2017,False,35
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 08","489",2017,False,24
"ADVENTHEALTH ORLANDO","MDC 08","457",2017,False,14
"ASCENSION SACRED HEART PENSACOLA","MDC 08","517",2017,False,13
"ST JOSEPHS HOSPITAL","MDC 08","458",2017,False,36
"UF HEALTH SHANDS HOSPITAL","MDC 08","458",2017,False,15
"ASCENSION SACRED HEART PENSACOLA","MDC 08","457",2017,False,13
"MEMORIAL REGIONAL HOSPITAL","MDC 08","517",2017,False,33
"MEMORIAL REGIONAL HOSPITAL","MDC 08","458",2017,False,38
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 08","481",2017,False,13
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 08","512",2017,False,15
"ST JOSEPHS HOSPITAL","MDC 08","502",2017,False,19
"UF HEALTH SHANDS HOSPITAL","MDC 08","481",2017,False,13
"ASCENSION SACRED HEART PENSACOLA","MDC 08","481",2017,False,14
"ST MARY'S MEDICAL CENTER","MDC 08","502",2017,False,19
"ADVENTHEALTH ORLANDO","MDC 08","517",2017,False,14
"ST MARY'S MEDICAL CENTER","MDC 08","458",2017,False,18
"ST JOSEPHS HOSPITAL","MDC 08","481",2017,False,15
"ST MARY'S MEDICAL CENTER","MDC 08","489",2017,False,27
"ARNOLD PALMER MEDICAL CENTER","MDC 08","481",2017,False,16
"ADVENTHEALTH ORLANDO","MDC 08","558",2019,False,20
"HEALTHPARK MEDICAL CENTER","MDC 08","558",2019,False,16
"ST JOSEPHS HOSPITAL","MDC 08","558",2019,False,24
"BROWARD HEALTH MEDICAL CENTER","MDC 08","558",2019,False,20
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","558",2019,False,20
"UF HEALTH SHANDS HOSPITAL","MDC 08","546",2019,False,17
"ST MARY'S MEDICAL CENTER","MDC 08","563",2019,False,19
"UF HEALTH SHANDS HOSPITAL","MDC 08","558",2019,False,24
"UF HEALTH SHANDS HOSPITAL","MDC 08","552",2019,False,17
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","546",2019,False,15
"ST JOSEPHS HOSPITAL","MDC 08","563",2019,False,14
"ARNOLD PALMER MEDICAL CENTER","MDC 08","552",2019,False,16
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","547",2019,False,21
"ARNOLD PALMER MEDICAL CENTER","MDC 08","547",2019,False,15
"ADVENTHEALTH ORLANDO","MDC 08","556",2019,False,14
"ARNOLD PALMER MEDICAL CENTER","MDC 08","534",2019,False,17
"UF HEALTH SHANDS HOSPITAL","MDC 08","563",2019,False,33
"UF HEALTH SHANDS HOSPITAL","MDC 08","547",2019,False,20
"ARNOLD PALMER MEDICAL CENTER","MDC 08","558",2019,False,15
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","516",2019,False,13
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","517",2019,False,35
"ST MARY'S MEDICAL CENTER","MDC 08","481",2019,False,111
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","458",2019,False,48
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","456",2019,False,19
"ST MARY'S MEDICAL CENTER","MDC 08","457",2019,False,22
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","489",2019,False,24
"ARNOLD PALMER MEDICAL CENTER","MDC 08","516",2019,False,23
"ARNOLD PALMER MEDICAL CENTER","MDC 08","517",2019,False,36
"ARNOLD PALMER MEDICAL CENTER","MDC 08","502",2019,False,16
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","480",2019,False,15
"MEMORIAL REGIONAL HOSPITAL","MDC 08","457",2019,False,17
"ST JOSEPHS HOSPITAL","MDC 08","456",2019,False,16
"ST JOSEPHS HOSPITAL","MDC 08","480",2019,False,13
"ADVENTHEALTH ORLANDO","MDC 08","457",2019,False,16
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","458",2019,False,82
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","457",2019,False,31
"MEMORIAL REGIONAL HOSPITAL","MDC 08","465",2019,False,16
"MEMORIAL REGIONAL HOSPITAL","MDC 08","517",2019,False,25
"ST JOSEPHS HOSPITAL","MDC 08","457",2019,False,27
"ST JOSEPHS HOSPITAL","MDC 08","517",2019,False,22
"ST JOSEPHS HOSPITAL","MDC 08","458",2019,False,17
"ARNOLD PALMER MEDICAL CENTER","MDC 08","481",2019,False,18
"ST MARY'S MEDICAL CENTER","MDC 08","458",2019,False,16
"UF HEALTH SHANDS HOSPITAL","MDC 08","457",2019,False,22
"ST MARY'S MEDICAL CENTER","MDC 08","517",2019,False,17
"MEMORIAL REGIONAL HOSPITAL","MDC 08","458",2019,False,39
"ASCENSION SACRED HEART PENSACOLA","MDC 08","517",2019,False,15
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","517",2019,False,46
"ST MARY'S MEDICAL CENTER","MDC 08","493",2019,False,43
"ST MARY'S MEDICAL CENTER","MDC 08","502",2019,False,18
"ST MARY'S MEDICAL CENTER","MDC 08","512",2019,False,20
"ARNOLD PALMER MEDICAL CENTER","MDC 08","457",2019,False,21
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","481",2019,False,34
"ST MARY'S MEDICAL CENTER","MDC 08","489",2019,False,16
"ARNOLD PALMER MEDICAL CENTER","MDC 08","458",2019,False,35
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","481",2019,False,20
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","534",2019,False,16
"ST JOSEPHS HOSPITAL","MDC 08","547",2019,False,19
"ST MARY'S MEDICAL CENTER","MDC 08","547",2019,False,15
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","546",2019,False,13
"ST JOSEPHS HOSPITAL","MDC 08","558",2020,False,17
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","558",2020,False,17
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","546",2020,False,14
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","547",2020,False,15
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","457",2020,False,17
"ST JOSEPHS HOSPITAL","MDC 08","457",2020,False,41
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","458",2020,False,54
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","517",2020,False,23
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","534",2020,False,15
"MEMORIAL REGIONAL HOSPITAL","MDC 08","558",2016,False,13
"ST JOSEPHS HOSPITAL","MDC 08","558",2016,False,21
"ADVENTHEALTH ORLANDO","MDC 08","547",2016,False,18
"ADVENTHEALTH ORLANDO","MDC 08","558",2016,False,34
"ARNOLD PALMER MEDICAL CENTER","MDC 08","558",2016,False,16
"ADVENTHEALTH ORLANDO","MDC 08","563",2016,False,78
"UF HEALTH SHANDS HOSPITAL","MDC 08","547",2016,False,36
"UF HEALTH SHANDS HOSPITAL","MDC 08","546",2016,False,53
"UF HEALTH SHANDS HOSPITAL","MDC 08","556",2016,False,16
"UF HEALTH SHANDS HOSPITAL","MDC 08","558",2016,False,15
"JACKSON MEMORIAL HOSPITAL","MDC 08","563",2016,False,18
"ST JOSEPHS HOSPITAL","MDC 08","563",2016,False,13
"ST MARY'S MEDICAL CENTER","MDC 08","563",2016,False,51
"MEMORIAL REGIONAL HOSPITAL","MDC 08","547",2016,False,21
"ARNOLD PALMER MEDICAL CENTER","MDC 08","556",2016,False,21
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 08","552",2016,False,23
"UF HEALTH SHANDS HOSPITAL","MDC 08","563",2016,False,24
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 08","556",2016,False,18
"UF HEALTH SHANDS HOSPITAL","MDC 08","552",2016,False,14
"MEMORIAL REGIONAL HOSPITAL","MDC 08","546",2016,False,18
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 08","558",2016,False,27
"BROWARD HEALTH MEDICAL CENTER","MDC 08","547",2016,False,14
"TAMPA GENERAL HOSPITAL","MDC 08","552",2016,False,13
"ARNOLD PALMER MEDICAL CENTER","MDC 08","563",2016,False,17
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 08","563",2016,False,23
"ST MARY'S MEDICAL CENTER","MDC 08","561",2016,False,13
"ST MARY'S MEDICAL CENTER","MDC 08","502",2016,False,13
"ST MARY'S MEDICAL CENTER","MDC 08","493",2016,False,22
"ADVENTHEALTH ORLANDO","MDC 08","514",2016,False,30
"ST MARY'S MEDICAL CENTER","MDC 08","512",2016,False,19
"ADVENTHEALTH ORLANDO","MDC 08","512",2016,False,32
"ST JOSEPHS HOSPITAL","MDC 08","493",2016,False,15
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","546",2016,False,16
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","502",2016,False,14
"ARNOLD PALMER MEDICAL CENTER","MDC 08","512",2016,False,14
"UF HEALTH SHANDS HOSPITAL","MDC 08","534",2016,False,13
"ARNOLD PALMER MEDICAL CENTER","MDC 08","552",2016,False,15
"ST JOSEPHS HOSPITAL","MDC 08","512",2016,False,18
"ADVENTHEALTH ORLANDO","MDC 08","517",2016,False,18
"ST MARY'S MEDICAL CENTER","MDC 08","534",2016,False,14
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 08","493",2016,False,13
"ST JOSEPHS HOSPITAL","MDC 08","534",2016,False,14
"ST JOSEPHS HOSPITAL","MDC 08","517",2016,False,13
"ARNOLD PALMER MEDICAL CENTER","MDC 08","517",2016,False,24
"ST MARY'S MEDICAL CENTER","MDC 08","489",2016,False,16
"ST MARY'S MEDICAL CENTER","MDC 08","481",2016,False,65
"ARNOLD PALMER MEDICAL CENTER","MDC 08","458",2016,False,26
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 08","457",2016,False,17
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","457",2016,False,16
"ARNOLD PALMER MEDICAL CENTER","MDC 08","457",2016,False,21
"ST JOSEPHS HOSPITAL","MDC 08","460",2016,False,20
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","458",2016,False,34
"ARNOLD PALMER MEDICAL CENTER","MDC 08","547",2016,False,17
"ST MARY'S MEDICAL CENTER","MDC 08","458",2016,False,17
"ARNOLD PALMER MEDICAL CENTER","MDC 08","481",2016,False,17
"UF HEALTH SHANDS HOSPITAL","MDC 08","458",2016,False,16
"MEMORIAL REGIONAL HOSPITAL","MDC 08","517",2016,False,21
"HEALTHPARK MEDICAL CENTER","MDC 08","458",2016,False,24
"ASCENSION SACRED HEART PENSACOLA","MDC 08","458",2016,False,18
"MEMORIAL REGIONAL HOSPITAL","MDC 08","458",2016,False,36
"ST JOSEPHS HOSPITAL","MDC 08","481",2016,False,16
"ST JOSEPHS HOSPITAL","MDC 08","458",2016,False,40
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","456",2016,False,13
"ADVENTHEALTH ORLANDO","MDC 08","458",2016,False,26
"ARNOLD PALMER MEDICAL CENTER","MDC 08","516",2016,False,15
"MEMORIAL REGIONAL HOSPITAL","MDC 08","516",2016,False,13
"UF HEALTH SHANDS HOSPITAL","MDC 08","481",2016,False,13
"UF HEALTH SHANDS HOSPITAL","MDC 08","517",2016,False,22
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 08","480",2016,False,16
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 08","481",2016,False,16
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 08","502",2016,False,14
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 08","458",2016,False,49
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 08","517",2016,False,31
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 08","512",2016,False,14
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 08","534",2016,False,18
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 08","516",2016,False,13
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 08","489",2016,False,13
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 08","541",2016,False,13
"ARNOLD PALMER MEDICAL CENTER","MDC 08","546",2016,False,13
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","547",2016,False,16
"ST JOSEPHS HOSPITAL","MDC 08","547",2016,False,18
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 08","547",2016,False,14
"ST MARY'S MEDICAL CENTER","MDC 08","482",2021,False,113
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","482",2021,False,52
"UF HEALTH SHANDS HOSPITAL","MDC 08","482",2021,False,23
"TAMPA GENERAL HOSPITAL","MDC 08","482",2021,False,35
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","482",2021,False,45
"HEALTHPARK MEDICAL CENTER","MDC 08","482",2021,False,17
"ARNOLD PALMER MEDICAL CENTER","MDC 08","482",2021,False,28
"MEMORIAL REGIONAL HOSPITAL","MDC 08","482",2021,False,26
"ST MARY'S MEDICAL CENTER","MDC 08","482",2022,False,70
"ST JOSEPHS HOSPITAL","MDC 08","482",2022,False,14
"TAMPA GENERAL HOSPITAL","MDC 08","482",2022,False,14
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","482",2022,False,66
"ADVENTHEALTH ORLANDO","MDC 08","482",2022,False,14
"MEMORIAL REGIONAL HOSPITAL","MDC 08","482",2022,False,30
"ARNOLD PALMER MEDICAL CENTER","MDC 08","482",2022,False,46
"UF HEALTH SHANDS HOSPITAL","MDC 08","482",2022,False,27
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","482",2022,False,46
"ST MARY'S MEDICAL CENTER","MDC 08","482",2020,False,103
"ARNOLD PALMER MEDICAL CENTER","MDC 08","482",2020,False,30
"HEALTHPARK MEDICAL CENTER","MDC 08","482",2020,False,22
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","482",2020,False,44
"ADVENTHEALTH ORLANDO","MDC 08","482",2020,False,13
"TAMPA GENERAL HOSPITAL","MDC 08","482",2020,False,20
"UF HEALTH SHANDS HOSPITAL","MDC 08","482",2020,False,20
"ARNOLD PALMER MEDICAL CENTER","MDC 08","482",2018,False,50
"ST MARY'S MEDICAL CENTER","MDC 08","482",2018,False,175
"WOLFSON CHILDREN'S HOSPITAL","MDC 08","482",2018,False,50
"ST JOSEPHS HOSPITAL","MDC 08","482",2018,False,24
"TAMPA GENERAL HOSPITAL","MDC 08","482",2018,False,17
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 08","482",2018,False,53
"MEMORIAL REGIONAL HOSPITAL","MDC 08","482",2018,False,34
"ADVENTHEALTH ORLANDO","MDC 08","482",2018,False,13
"UF HEALTH SHANDS HOSPITAL","MDC 08","482",2018,False,25
"ASCENSION SACRED HEART PENSACOLA","MDC 08","482",2018,False,13
